ICMP,Media,Condition,TechRep,Age,SizeMM,Colour,Researcher,ICMPPhylum,TestedAgainst,Strain,ScreeningRound,BioRep,DaysOld,TimePoint,Lux,CtrlLux
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,96328,9178
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,82205,9178
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,59335,9178
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,59731,25307
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,52761,25307
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,26093,25307
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,172166,10076
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,70056,10076
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,92484,10076
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,10610,9056
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,53084,9056
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,15739,9056
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,71351,8368
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,79305,8368
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,55393,8368
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,161832,3168
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,72079,3168
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,66922,3168
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,2806,2086
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,2332,2086
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,2386,2086
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,384,31909
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,73929,31909
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,51127,31909
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,730413,20284
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,600213,20284
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,506879,20284
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,272280,111209
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,218380,111209
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,172192,111209
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,526184,20136
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,376981,20136
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,426278,20136
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,70995,10700
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,171969,10700
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,83472,10700
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,132728,20214
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,154094,20214
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,112170,20214
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,744303,31162
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,360004,31162
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,333800,31162
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,1,2814,7316
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,2,2822,7316
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,10,1,11,3,3090,7316
17554,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,844,1278
17554,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1058,1278
17554,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,922,1278
17554,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1304,1960
17554,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1764,1960
17554,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1182,1960
17554,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1230,1592
17554,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1400,1592
17554,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1328,1592
17554,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1314,1728
17554,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1354,1728
17554,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1298,1728
17554,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1532,1618
17554,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1282,1618
17554,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1320,1618
17554,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,992,1300
17554,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1030,1300
17554,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,888,1300
17554,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1524,1742
17554,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1192,1742
17554,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1058,1742
17554,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,882,1096
17554,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,722,1096
17554,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,832,1096
17554,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1416,8338
17554,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,2212,8338
17554,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,770,8338
17554,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,3104,13382
17554,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,7458,13382
17554,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1880,13382
17554,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,5474,9116
17554,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,5952,9116
17554,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,3116,9116
17554,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1916,9068
17554,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1258,9068
17554,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,2876,9068
17554,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,5538,10120
17554,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,3900,10120
17554,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,5592,10120
17554,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,38,17547
17554,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,8,17547
17554,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,76,17547
17554,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,2540,221128
17554,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,932,221128
17554,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,680,221128
17554,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,210,325882
17554,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1010,325882
17554,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,416,325882
17554,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,32271,170865
17554,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,2896,170865
17554,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,14357,170865
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,56465,253927
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,13358,253927
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,21122,253927
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,10718,35574
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,4020,35574
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,2870,35574
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,1752,117082
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,3756,117082
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,11436,117082
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,6538,41400
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,3402,41400
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,2624,41400
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,20,227338
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,4,227338
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,236,227338
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,11586,330003
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,3114,330003
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,762,330003
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,290,325882
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,854,325882
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,3194,325882
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,46838,704402
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,7626,704402
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,39603,704402
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,249785,440114
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,46904,440114
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,1084,440114
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,5962,82159
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,4272,82159
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,2228,82159
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,9946,476104
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,9448,476104
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,27925,476104
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,4854,86155
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,3306,86155
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,3038,86155
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,10,809743
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,8,809743
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,246,809743
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,59121,1651212
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,16137,1651212
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,3456,1651212
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,1,262,864811
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,2,1334,864811
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,12,2,12,3,4674,864811
17554,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,662,368
17554,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,552,368
17554,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,726,368
17554,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,942,878
17554,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,1220,878
17554,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,982,878
17554,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,932,1000
17554,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,992,1000
17554,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,1068,1000
17554,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,1012,1074
17554,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,1010,1074
17554,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,948,1074
17554,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,1074,1098
17554,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,1068,1098
17554,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,994,1098
17554,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,838,474
17554,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,648,474
17554,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,524,474
17554,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,764,898
17554,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,758,898
17554,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,612,898
17554,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,450,492
17554,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,360,492
17554,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,368,492
17554,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,696,4154
17554,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,0,4154
17554,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,118,4154
17554,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,1954,7028
17554,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,5562,7028
17554,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,3540,7028
17554,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,7456,6648
17554,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,7184,6648
17554,CSA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,4020,6648
17554,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,1008,7176
17554,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,542,7176
17554,MEA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,88,7176
17554,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,4120,8066
17554,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,4882,8066
17554,REA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,5182,8066
17554,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,3416,9956
17554,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,3290,9956
17554,CYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,1692,9956
17554,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,1356,6744
17554,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,1634,6744
17554,MYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,6,6744
17554,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,1486,9690
17554,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,1314,9690
17554,TYA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,1204,9690
17554,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,15891,78781
17554,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,0,78781
17554,PDA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,2660,78781
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,36988,184357
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,110290,184357
17554,OA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,81759,184357
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,14707,23914
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,47297,23914
17554,CSA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,4070,23914
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,29834,103795
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,9314,103795
17554,MEA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,1368,103795
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,68891,36496
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,64068,36496
17554,REA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,53172,36496
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,29136,214255
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,24246,214255
17554,CYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,14000,214255
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,62899,140166
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,76114,140166
17554,MYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,6,140166
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,51397,212920
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,41480,212920
17554,TYA,,2,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,40126,212920
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,134450,460409
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,6,460409
17554,PDA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,47063,460409
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,332837,345317
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,487605,345317
17554,OA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,430741,345317
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,20866,49446
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,110258,49446
17554,CSA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,3458,49446
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,147584,346645
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,127721,346645
17554,MEA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,37877,346645
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,128690,65209
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,127218,65209
17554,REA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,110412,65209
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,56459,1036665
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,22700,1036665
17554,CYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,57910,1036665
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,204220,900242
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,215630,900242
17554,MYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,50,900242
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,1,133452,913354
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,2,124563,913354
17554,TYA,,3,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,15,3,15,3,127385,913354
17650,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,6,
17650,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,432,
17650,PDA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,616,
17650,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,500,
17650,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,312,
17650,OA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,504,
17650,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,958,
17650,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,760,
17650,CSA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,892,
17650,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,874,
17650,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,736,
17650,MEA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,604,
17650,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,930,
17650,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,994,
17650,REA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,726,
17650,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,596,
17650,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,574,
17650,CYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,732,
17650,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,648,
17650,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,380,
17650,MYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,674,
17650,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,702,
17650,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,660,
17650,TYA,,0,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,576,
17650,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,2,
17650,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,1408,
17650,PDA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,3,1528,
17650,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,1,5558,
17650,OA,,1,,,,Alex,Basidiomycota,MA,NZRM4048 Lux,7,1,9,2,3684,
